id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9896713,Camp Chandler Pond,19509044,Erin,,Brighton,42.34742,-71.16732,Entire home/apt,112,1,354,2019-09-07,7.70,2,276
9897713,Warm 1 Bedroom Near Airport,5275817,Leah,,East Boston,42.38023,-71.02894,Entire home/apt,75,1,9,2018-05-04,0.20,1,0
9900315,"Sunny, Stylish, Historic 1800s Schoolhouse Retreat",724846,Kelly,,Charlestown,42.37395,-71.06128,Entire home/apt,150,4,45,2019-09-12,1.05,1,119
9918713,Furnished Lavish 2-BR Back Bay Apartment,30283594,Kara,,Back Bay,42.34666,-71.07912,Entire home/apt,175,9,3,2018-04-08,0.07,100,81
9941923,"Big, Bright, Boston Brownstone",51094247,Jud,,Fenway,42.35047,-71.09723,Entire home/apt,192,1,0,,,1,0
9949819,South End Near Backbay Garden Apt,31021638,Jahan,,South End,42.34651,-71.07337,Shared room,77,1,2,2016-01-15,0.04,1,0
9969226,Charming Allston 1bedroom apartment,274767,Bechir,,Allston,42.3491,-71.13099,Entire home/apt,79,1,0,,,1,0
9970895,South End-Close to Everything!,51173591,Elena,,South End,42.33716,-71.07516,Entire home/apt,159,2,10,2016-06-16,0.22,1,0
9971054,Cozy Room In JP,51236938,Vanessa,,Jamaica Plain,42.30337,-71.11501,Private room,50,2,85,2019-05-05,2.00,1,137
9989001,"2 private rooms, great common rooms",11189145,Christopher,,Brighton,42.34849,-71.16901,Private room,30,14,0,,,1,0
9993826,Luxury Furnished Back Bay 1-Bedroom Apartment,30283594,Kara,,Back Bay,42.34594,-71.0797,Entire home/apt,219,9,0,,,100,351
9999894,"Kenmore Square , Studio apartment",39481873,Lauren,,Fenway,42.34867,-71.09442,Entire home/apt,150,1,0,,,1,0
10008626,Downtown/Chinatown Boston Apartment,27014807,Geoff,,Chinatown,42.34997,-71.06281,Entire home/apt,250,3,11,2019-09-13,0.25,1,63
10033976,Luxury 1-Bedroom Boston Apartment with Yoga Studio,30283594,Kara,,Chinatown,42.35146,-71.05931,Entire home/apt,209,9,0,,,100,362
10034183,Spacious 2br/2bath near beach/convention/downtown,31310602,Niels & Elisa,,South Boston,42.33093,-71.04146,Entire home/apt,150,3,29,2019-09-07,0.65,1,46
10051649,Luxury Furnished 2BR West End Apartment!,30283594,Kara,,West End,42.3648,-71.0701,Entire home/apt,245,9,0,,,100,284
10052037,Lux Furnished 1BR West End Apartment!,30283594,Kara,,West End,42.3648,-71.06865,Entire home/apt,195,9,0,,,100,361
10064803,"Spacious home, accessible to T",51050977,Manny,,West Roxbury,42.25743,-71.15675,Private room,50,30,11,2019-05-31,0.25,1,263
10068240,Spacious Room on Top Floor!,15583990,Natalia,,Dorchester,42.28971,-71.0614,Private room,67,1,163,2019-09-15,3.60,6,343
10083878,"",51741798,Jen,,South End,42.33832,-71.0763,Entire home/apt,170,2,56,2017-04-19,1.33,1,0
10084216,Private Boston-Back Bay Top Floor w/ Private Deck,51745385,Dennis,,Back Bay,42.35067,-71.07915,Entire home/apt,350,5,29,2019-09-08,0.75,1,55
10103725,Spacious Southie Condo 2 bed/bath -close to beach!,51849764,Brendan,,South Boston,42.33124,-71.04176,Entire home/apt,250,1,8,2016-10-09,0.19,2,0
10106081,"In the heart of North End, Boston.",40885583,Konstantinos,,North End,42.36647,-71.05376,Entire home/apt,80,4,109,2019-09-02,2.43,1,5
10116601,Furnished 1-Bedroom Downtown Boston Apartment,30283594,Kara,,Chinatown,42.35207,-71.06194,Entire home/apt,139,9,2,2018-10-03,0.05,100,89
10116726,Lux 1-Bedroom Apartment in Downtown Boston,30283594,Kara,,Chinatown,42.35161,-71.06155,Entire home/apt,134,9,1,2016-02-12,0.02,100,89
10116914,Financial District Boston 1BR Apt. + Pool & Gym,30283594,Kara,,Downtown,42.35214,-71.06352,Entire home/apt,130,9,1,2017-10-17,0.04,100,80
10117122,Lux furnished 2-BR Boston Apt Near Boston Commons,30283594,Kara,,Downtown,42.35151,-71.06334,Entire home/apt,179,9,1,2019-05-01,0.21,100,83
10117329,Luxury Furnished 2BR Boston Apt - Indoor Pool!,30283594,Kara,,Chinatown,42.35091,-71.06198,Entire home/apt,175,9,5,2019-06-22,0.11,100,83
10117472,Lux Furnished Boston 2-BR Apt Near China Town,30283594,Kara,,Chinatown,42.35132,-71.06269,Entire home/apt,189,9,2,2018-05-09,0.10,100,83
10118091,Ultra Modern Furnished Boston apt in West End,30283594,Kara,,West End,42.36523,-71.0678,Entire home/apt,129,9,3,2019-06-28,0.13,100,361
10118379,Lux Furnished 1-BR Apartment at West End!,30283594,Kara,,West End,42.36319,-71.06911,Entire home/apt,125,9,2,2018-12-30,0.12,100,361
10118716,Furnished 2BR Apt near Hospitals.,30283594,Kara,,West End,42.36547,-71.06892,Entire home/apt,179,9,0,,,100,353
10118946,^Luxury Furnished 2-Bedroom West End Apartment,30283594,Kara,,West End,42.36486,-71.06715,Entire home/apt,175,9,0,,,100,89
10119193,Sleek Furnished 2bed/2bath in the heart of Boston,30283594,Kara,,West End,42.36467,-71.06942,Entire home/apt,174,9,5,2019-04-17,0.27,100,149
10123024,"Private, amazing 1-bedroom apt in central location",28564205,Aanchal,,Allston,42.35015,-71.12885,Entire home/apt,119,2,6,2019-09-08,0.38,1,20
10132073,Extended stays,51992629,Jef,,East Boston,42.37045,-71.04026,Entire home/apt,150,4,36,2019-09-19,0.91,1,62
10135564,Downtown Boston modern 1BR Apt+high-end amenities,30283594,Kara,,Downtown,42.35224,-71.06351,Entire home/apt,135,9,0,,,100,184
10136459,Modern and spacious 1BR Apt in Downtown Boston,30283594,Kara,,Downtown,42.35282,-71.0629,Entire home/apt,189,9,0,,,100,184
10152056,Furnished 1 Bedroom West End (Boston) Apartment!,30283594,Kara,,West End,42.36481,-71.06893,Entire home/apt,133,9,0,,,100,361
10163454,A Cozy Room in Veggie Paradise!,52169456,Myla,,Jamaica Plain,42.3009,-71.11197,Private room,61,1,6,2019-07-09,0.34,2,0
10175033,North End Apt. w/ a view!,36670279,Susan,,North End,42.36667,-71.05643,Entire home/apt,200,2,158,2019-09-20,3.56,1,238
10185866,Beautiful large 2 BR for three week,52311253,Amita,,West Roxbury,42.26339,-71.15366,Entire home/apt,120,1,0,,,1,0
10186477,Cozy Private Room in Fenway/Kenmore,184232,Ashley,,Fenway,42.34626,-71.10296,Private room,50,1,3,2016-04-02,0.07,2,0
10190260,Stunning South End Loft at Silver Line w/ PARKING!,10778805,Paul,,Roxbury,42.33328,-71.07828,Private room,80,30,3,2019-08-10,0.07,2,243
10208321,near Harvard business School,52133887,Hongjin,,Allston,42.35879,-71.12857,Private room,50,2,2,2016-07-07,0.05,1,0
10231171,Allston Close to Harvard Business School + BU C,19548932,Joe,,Allston,42.35857,-71.12983,Private room,65,1,115,2019-05-16,2.56,8,323
10234895,"Cozy room, 2 min walk to redline T",52601623,Jean,,Dorchester,42.28319,-71.06763,Private room,49,1,15,2019-09-01,0.36,6,275
10241577,Furnished 1BR Boston apt near Harvard University!,30283594,Kara,,Fenway,42.34388,-71.10161,Entire home/apt,139,9,2,2017-01-02,0.05,100,350
10249798,2nd floor room in Victorian House,26062958,Yvonne,,Roxbury,42.32635,-71.06908,Private room,50,2,42,2019-09-06,1.11,2,11
10253899,"Large, lovely 4BR home in Boston",14561673,Megan,,Charlestown,42.38092,-71.06756,Entire home/apt,250,6,9,2019-08-09,0.22,1,0
10271867,Cozy room in Jamaica Plain,52274002,Julia,,Jamaica Plain,42.32357,-71.10671,Private room,46,1,2,2016-08-02,0.05,1,0
10279083,"Clean, Convenient and Comfortable",21401498,Edward,,Roslindale,42.28924,-71.14156,Private room,70,1,16,2019-05-20,0.37,1,178
10299047,2BR near subway in eclectic Boston neighborhood,52989144,Brian,,Jamaica Plain,42.31308,-71.10512,Entire home/apt,200,30,43,2019-07-01,1.04,1,295
10356880,Lovely&convenient room by airport!,41565478,Luz,,East Boston,42.36423,-71.02935,Private room,95,1,110,2019-01-17,2.56,1,143
10411383,3 BR 2 full bath condo near train and airport #2,44617326,Caroline,,East Boston,42.37695,-71.03023,Entire home/apt,250,1,18,2019-06-01,0.44,3,35
10426124,"Spacious, comfy, Downtown 15 min.",53699829,Kathy,,Dorchester,42.31499,-71.06664,Entire home/apt,84,2,94,2019-09-03,2.11,2,304
10427199,The Boston Christopher Studio Suite,48494513,Inn Boston,,South End,42.34342,-71.07952,Entire home/apt,219,2,101,2019-08-06,2.28,20,315
10427882,The Boston Christopher One Bedroom,48494513,Inn Boston,,South End,42.34407,-71.07785,Entire home/apt,229,2,66,2019-07-31,1.49,20,317
10434883,Cedars on Beacon Hill Studio Suite,48494513,Inn Boston,,Beacon Hill,42.35722,-71.0705,Entire home/apt,209,2,161,2019-08-13,3.62,20,333
10494118,2 bedroom apartment in Boston!,54097330,Olive,,Jamaica Plain,42.30751,-71.11272,Entire home/apt,167,4,26,2019-09-07,1.10,1,298
10524872,Spacious loft in the quiet suburbs #1,7324551,Bo,,Brighton,42.34595,-71.1549,Private room,34,60,12,2018-12-01,0.29,4,276
10537553,rooms walk to T/Harvard Medical/Longwood/hospitals,41932249,Ann,,Mission Hill,42.33297,-71.11067,Private room,48,5,4,2019-09-01,0.10,20,0
10549219,Marriott Custom House,54404109,Roger,,Downtown,42.35806,-71.05267,Private room,250,4,0,,,1,0
10559976,Lovely room right by subway T,52601623,Jean,,Dorchester,42.28527,-71.06859,Private room,55,1,10,2019-06-01,0.35,6,364
10575430,Cozy 4BD apartment with AirBeds,16186589,Marie,,Dorchester,42.29885,-71.06201,Entire home/apt,115,30,3,2018-12-23,0.10,25,264
10592815,SEAPORT LUXURY HIGHRISE,47858156,Terri,,South Boston Waterfront,42.34742,-71.03921,Entire home/apt,200,1,0,,,1,0
10611598,"Unique 1 B/B in Beacon Hill, Boston",41328752,Patrick,,Beacon Hill,42.36003,-71.0706,Entire home/apt,200,1,0,,,1,0
10627514,Sunny JP bedroom near Orange Line T,16337422,Orion,,Jamaica Plain,42.31551,-71.10158,Private room,75,1,22,2019-08-25,0.52,2,334
10634364,Boston South-End Apt. With Porch,16044270,Sarah,,South End,42.34595,-71.07249,Entire home/apt,166,2,17,2019-09-03,0.40,1,190
10704442,Cozy Apartment with Great Views!,55310299,Preeti,,North End,42.36702,-71.05421,Private room,100,1,0,,,1,0
10730102,Comfy Room in Allston,32150958,David,,Allston,42.36164,-71.12389,Private room,40,6,0,,,1,0
10749312,Welcome Home! 3BR nr T w parking,55571157,Steve,,Jamaica Plain,42.3159,-71.10746,Entire home/apt,249,3,24,2019-08-23,0.59,1,16
10764250,"Comfy, spacious, Downtown 15 min.",53699829,Kathy,,Dorchester,42.31139,-71.06892,Entire home/apt,84,2,3,2016-08-13,0.07,2,0
10787333,Garden Apt - Highland Park/Fort Hill (Orange Line),22901863,Ziyad,,Roxbury,42.32738,-71.09471,Entire home/apt,134,8,50,2019-08-15,1.26,1,227
10812807,Cozy 1 bedroom in great location,7466486,Moira,,Back Bay,42.34216,-71.08296,Entire home/apt,110,1,0,,,1,0
10835494,"Upscale, loft-style 2-bedroom condo",8207666,Greg,,Brighton,42.34,-71.15352,Entire home/apt,245,3,60,2019-09-16,1.57,1,317
10851007,Cosy Cottage Room on Parker Hill,34437871,Kayle,,Mission Hill,42.32763,-71.10507,Private room,118,1,0,,,1,0
10857914,Beacon Hill Townhouse,45651169,Katherine,,Beacon Hill,42.36077,-71.06445,Entire home/apt,850,3,52,2019-09-06,1.30,1,117
10860611,Room in charming apt,7845075,Arnaud,,Back Bay,42.35029,-71.08607,Private room,120,2,1,2016-07-21,0.03,1,0
10881600,PRIME STUDIO BY BOSTON COMMON & COPLEY,56359408,Billy,,Downtown,42.3509,-71.06553,Entire home/apt,169,1,10,2018-07-12,0.27,5,110
10905777,South Boston Industrial Loft,56520305,Mike,,South Boston Waterfront,42.33965,-71.04625,Entire home/apt,200,1,1,2016-04-24,0.02,1,0
10921540,1 bedroom cozy condo 2nd floor,34878851,William,,Jamaica Plain,42.30816,-71.11468,Entire home/apt,100,7,1,2016-02-29,0.02,1,0
10928093,Modern 2 bed in Heart of North End,29385474,Justin,,North End,42.36568,-71.05666,Entire home/apt,125,30,1,2016-02-14,0.02,1,0
11006149,420 Friendly College Apartment,57112558,Alex,,Mission Hill,42.3324,-71.10241,Entire home/apt,59,1,0,,,1,0
11022736,Studio Apartment,40649306,Aisha,,Allston,42.34772,-71.13355,Entire home/apt,75,7,1,2016-08-09,0.03,1,0
11067772,"sunny,cozy,near BC,BU,Boston,MBTA",31340713,Kama,,Brighton,42.34212,-71.15439,Entire home/apt,85,28,43,2019-08-27,1.02,9,303
11121872,Room in Exclusive Flat w/Deck,50587785,Florence,,Back Bay,42.35367,-71.07411,Private room,150,2,21,2016-11-21,0.49,2,0
11122394,Modern 2BR Penthouse w/Deck,50587785,Florence,,Back Bay,42.35356,-71.0741,Entire home/apt,425,30,34,2019-04-28,0.80,2,0
11127085,New construction w large patio,26347507,Meredith,,South Boston,42.33569,-71.04772,Entire home/apt,500,2,0,,,1,0
11202183,Second Oldest Home in Beacon Hill,58330337,Norah,,Beacon Hill,42.35772,-71.06629,Entire home/apt,141,1,305,2019-09-18,7.67,1,143
11213228,"6+ Occp Boston, South End/Back Bay",50935492,Arif,,South End,42.33816,-71.06815,Entire home/apt,200,1,1,2016-02-29,0.02,1,0
11223924,North End 1 BR Gem in Little Italy,9410008,Jason,,North End,42.36382,-71.05278,Entire home/apt,195,2,212,2019-09-14,4.87,19,319
11240774,"New, furnished 1 bedroom apt w gym",10258834,Jared,,Fenway,42.34627,-71.10432,Entire home/apt,95,3,14,2017-03-05,0.33,1,0
11258721,Spacious Private Room with Air Bed,16186589,Marie,,Dorchester,42.30462,-71.07083,Private room,37,30,8,2019-06-08,0.19,25,324
11271947,Charming 1BR in Boston’s “South End” neighborhood,38067066,Dana,,South End,42.33699,-71.07642,Entire home/apt,115,8,0,,,1,314
11282071,Luxury Downtown Boston Apartment,42767050,Damandeep,,Downtown,42.35208,-71.06282,Private room,90,1,1,2016-03-15,0.02,1,0
11313921,Spacious room near Brigham Circle,59163294,Nimer,,Mission Hill,42.32977,-71.103,Private room,30,1,0,,,1,0
11343485,Beacon Hill Gem! Spacious One Bedroom,4020046,Krysti,,Beacon Hill,42.36078,-71.06493,Entire home/apt,179,10,34,2018-11-17,0.88,4,0
11357756,BEST LOCATION IN THE CITY STUDIO W/ FAST WIFI,56359408,Billy,,Downtown,42.35239,-71.06511,Entire home/apt,149,2,42,2019-06-26,1.19,5,145
11370704,Charming Modern Home in JP!,1263583,Eric,,Jamaica Plain,42.31005,-71.10712,Entire home/apt,149,3,6,2019-09-02,0.14,1,10
11376403,Wonderful Private Room with Airbed!,16186589,Marie,,Dorchester,42.3042,-71.07118,Private room,35,30,10,2019-07-26,0.24,25,363
11378662,Chic Seaport Studio| Close to BCEC|Walk Everywhere,3851718,Ting,,South Boston Waterfront,42.34819,-71.04915,Entire home/apt,250,2,10,2019-09-21,4.23,1,199
11395461,Large studio with parking spot!,59792146,Kelley,,Charlestown,42.37355,-71.06236,Entire home/apt,300,1,0,,,1,0
11431331,"1085 Boylston St. ARTlab, 1 Bed Apt, Boston",20857768,Adam,,Fenway,42.34771,-71.09006,Entire home/apt,289,9,43,2019-09-15,1.00,14,73
11440702,1 Bedroom Luxury North End/Downtown,389733,Matthew,,Downtown,42.365,-71.0597,Entire home/apt,200,1,0,,,1,0
11462476,"Back Bay Near Fenway, Hynes, the T",1369968,Christopher,,Back Bay,42.35143,-71.08809,Entire home/apt,197,28,148,2019-07-04,3.43,2,137
11470374,2 bedrooms in Boston Dutch Colonial,8267675,Robrecht,,Dorchester,42.29269,-71.07435,Entire home/apt,160,4,5,2018-05-26,0.12,3,0
11470818,Condo on QUIET street in heart of CITY w/ A/C,32870796,Jessica,,South End,42.34198,-71.08128,Entire home/apt,450,5,23,2019-09-18,0.54,2,85
11474629,Stayloom’s Historic Hideaway | near T,60375320,David,,South Boston,42.33828,-71.05227,Entire home/apt,260,1,171,2019-09-06,4.21,3,306
11488759,Cool 2 Bedroom apt @Kendall Sq!,28749942,Renata,,West End,42.36188,-71.06884,Entire home/apt,149,1,46,2018-11-15,1.14,13,48
11489064,Ensuite Private Room @Kendall/MIT,28749942,Renata,,West End,42.36158,-71.06925,Private room,99,1,96,2019-09-07,2.40,13,6
11489218,Nice Room +Bathroom @Kendall/MIT,28749942,Renata,,West End,42.3623,-71.06993,Private room,99,1,108,2019-09-07,2.70,13,4
11492423,Ideal location for business or fun!,10393465,Gary,,South Boston,42.33591,-71.05537,Private room,99,2,123,2019-09-10,2.90,2,347
11494020,cozy sunny studio ( St Elizabethl,60344161,Clemente,,Brighton,42.34702,-71.14648,Entire home/apt,95,5,43,2019-07-04,1.04,1,224
11512755,Appartment 2BR 1BT,10138187,Sally,,Allston,42.35273,-71.12065,Entire home/apt,75,4,0,,,2,0
11521541,Historic and Charming Brownstone!!,14133713,Katy,,Charlestown,42.38195,-71.06867,Entire home/apt,780,2,10,2018-05-04,0.25,1,171
11528125,One bedroom with TV and balcony,10138187,Sally,,Allston,42.35268,-71.12125,Private room,50,3,1,2016-03-11,0.02,2,0
11547657,BEAUTIFUL SUNNY STUDIO APARTMENT IN THE SOUTH END!,19123819,Jake,,South End,42.3396,-71.07333,Entire home/apt,175,3,14,2019-06-02,0.47,1,7
11553697,Sunny Comfortable Apt in JP,5539314,Toni,,Jamaica Plain,42.32173,-71.11187,Entire home/apt,200,1,13,2016-11-20,0.30,1,0
11569156,Clean spacious onebedroom apartment,60500914,Nayoung,,Brighton,42.33998,-71.15505,Entire home/apt,74,1,0,,,1,0
11569331,Family-friendly Dorchester Apt.,2225350,Leah,,Dorchester,42.29087,-71.06089,Entire home/apt,140,2,3,2017-04-18,0.07,1,0
11584799,Sunish & Giulia's Boston room on T,57812241,Alexia,,Dorchester,42.29368,-71.06385,Private room,75,6,26,2019-08-17,0.62,8,297
11592154,Sunny Riverview Right In Fenway!,24120885,Nihala,,Fenway,42.3498,-71.09535,Private room,298,14,2,2016-03-27,0.05,1,0
11593592,Luxury Private Room with Organic Breakfast,40117482,Lana,,East Boston,42.36639,-71.03328,Private room,98,1,69,2016-09-27,1.67,1,0
11618815,East Boston waterfront with parking,61523768,James,,East Boston,42.3663,-71.03801,Private room,105,1,140,2019-08-29,3.31,1,293
11625336,One stop from downtown Boston!,31308810,Carrie,,East Boston,42.36538,-71.03094,Entire home/apt,350,3,1,2016-03-23,0.02,1,0
11634778,2 Bedrooms - South End / Fenway / Back Bay,10477120,Gary,,Fenway,42.3414,-71.08422,Entire home/apt,160,2,174,2019-09-08,4.34,3,69
11639480,Charming Multi Family Home,61701374,Jasiya,,Roxbury,42.30956,-71.08709,Private room,49,10,12,2019-08-31,0.32,1,274
11648212,North End Gem,38107558,Ally,,North End,42.36638,-71.05588,Entire home/apt,145,1,6,2016-04-22,0.14,1,0
11656698,Spacious 2 bedroom Apartment.,8898973,Adriana & Gianni,,Roxbury,42.32333,-71.09584,Entire home/apt,189,2,199,2019-09-13,4.66,2,314
11677211,In the heart of Boston!!! Fenway,47928161,Jorge,,Fenway,42.34256,-71.09661,Entire home/apt,200,1,0,,,1,0
11695285,Spacious 2Bdrm - Near Airport/Dntwn,14604394,Kate,,East Boston,42.37506,-71.03433,Entire home/apt,195,2,38,2018-06-24,0.89,1,0
11712306,"Brownstone in Back Bay, 1st Floor APT",62265184,Alex,,Back Bay,42.34221,-71.08394,Private room,129,1,7,2017-08-17,0.26,1,0
11739985,Two Room Master Suite with Spa Bath,35411494,Jon&Margrit,,Jamaica Plain,42.31779,-71.1049,Entire home/apt,199,1,147,2019-09-07,3.46,2,106
11751289,Large bedroom near Symphony Hall,42847628,Wan,,Fenway,42.34263,-71.08758,Private room,67,1,0,,,1,0
11758169,LOCATION! Modern Boston Home,62572217,Julie,,South Boston,42.3387,-71.05309,Entire home/apt,125,1,119,2019-09-02,2.84,3,234
11759332,Peaceful & Lovely Room Near T!,16186589,Marie,,Dorchester,42.29073,-71.06456,Private room,65,30,6,2018-12-01,0.19,25,320
11760822,"Long Stay City Flat near BC/BU,BIA,T-stop, parks",50437930,Misha,,Brighton,42.3403,-71.15079,Entire home/apt,77,14,122,2019-08-31,2.92,3,62
11784924,Best Price nearby the boston common park,58406596,Jacky,,Downtown,42.35255,-71.06314,Private room,60,2,12,2017-02-26,0.35,1,0
11799482,Beautiful room in the Fenway area,7825154,Ariel,,Fenway,42.34413,-71.09051,Private room,57,14,2,2016-06-23,0.05,1,0
11799953,"Modern apt S End  1-2 ppl, paid parking onsite",62835472,Maja,,South End,42.3422,-71.07944,Entire home/apt,200,3,14,2019-09-20,2.22,1,65
11813641,North End Luxurious Modern One Bedroom Condo- Top,10250257,Caroline,,North End,42.36461,-71.05313,Entire home/apt,270,30,22,2018-08-12,0.74,2,326
11826815,Terrestrial Paradise of Eternal Love,18807469,Derian,,Jamaica Plain,42.29956,-71.11284,Private room,88,6,40,2019-08-25,0.93,3,0
11827696,Skylit top-level loft in Boston,19310884,Evgeny,,Mission Hill,42.33086,-71.10033,Private room,99,1,3,2016-07-02,0.07,1,0
11837857,Freedom trail condo with amazing Boston views,4100684,Laurel,,Charlestown,42.38,-71.0657,Entire home/apt,350,1,0,,,1,0
11853416,Lovely Boston Condo Handy to Subway,7900634,Marsha,,Mattapan,42.27852,-71.06914,Entire home/apt,230,3,7,2018-11-06,0.17,1,310
11856912,Brownstone Apt. in Hip S. End!,8992252,Laurel,,South End,42.33834,-71.07091,Entire home/apt,185,2,3,2016-04-19,0.07,1,0
11866651,3 BR|2.5 BA Renovated House Parking Top Location,40946436,John,,Downtown,42.35076,-71.06585,Entire home/apt,350,1,262,2019-09-08,6.26,2,262
11866869,Vibrant East Boston Apartment,15349238,Vitaly,,East Boston,42.37235,-71.04159,Private room,70,3,1,2016-03-28,0.02,1,0
11871190,Spacious loft in the quiet suburbs #2,7324551,Bo,,Brighton,42.34359,-71.15507,Private room,34,60,11,2019-04-04,0.27,4,274
11885653,Marriott's Customs House,665668,Richelle,,Downtown,42.35926,-71.05292,Private room,135,1,3,2016-04-03,0.07,1,0
11896394,Small cozy studio in Allston,13263766,Olechka,,Allston,42.34854,-71.13755,Entire home/apt,85,7,55,2019-05-01,1.35,1,220
11912139,"Bed, Bath & Beyond IV in JP",14303759,Susan,,Jamaica Plain,42.32134,-71.10589,Private room,50,1,123,2018-11-23,2.90,3,294
11922134,"Boston's favorite ""Little Italy”",24997738,Anthony,,North End,42.3643,-71.05617,Entire home/apt,80,1,148,2018-12-17,3.60,3,159
11924459,"Lil’ Italy,Harbor Efficiency
Private Entrance",46702413,Beth,,North End,42.36666,-71.05316,Private room,105,3,232,2019-09-15,5.45,3,312
11927580,South End Brownstone Private Roof Deck,15421490,Ashley,,South End,42.34033,-71.08041,Entire home/apt,200,1,7,2017-10-01,0.25,1,0
11940785,Boston -in the center of it ALL!,25470887,Shawn,,Bay Village,42.34824,-71.06852,Entire home/apt,139,3,2,2016-09-05,0.05,1,0
11947150,Spacious 1BR/1BA +Patio in Southie!,63009427,Victoria,,South Boston,42.3355,-71.05522,Private room,125,1,3,2016-06-08,0.07,1,0
11968079,Luxurious Boston 1-BR Apt in Financial District,30283594,Kara,,Chinatown,42.35232,-71.06203,Entire home/apt,133,9,0,,,100,350
11972989,2BD Brownstone near Seaport/Convention Ctr & Beach,9258077,Amanda,,South Boston,42.33286,-71.03763,Entire home/apt,255,2,100,2019-09-20,2.43,1,137
11973196,630 Washington,50232369,Osvaldo,,Chinatown,42.35117,-71.06203,Entire home/apt,220,1,0,,,1,0
11981674,2-BR Downtown Boston Apt. near Boston Common!!,30283594,Kara,,Chinatown,42.35102,-71.06291,Entire home/apt,179,9,5,2018-03-25,0.14,100,83
11983535,Upscale 2-Bedroom Downtown Boston Apt + Pool,30283594,Kara,,Downtown,42.35157,-71.06289,Entire home/apt,189,9,12,2019-03-20,0.31,100,81
12023024,Cozy room in a well located house,64331842,Ricardo,,Roslindale,42.28645,-71.13933,Private room,60,1,21,2019-09-01,0.53,1,298
12023820,Cute bedroom in Boston,39068983,Dounia,,Brighton,42.35316,-71.14656,Private room,44,1,1,2016-04-17,0.02,1,0
12040113,"Cozy, Clean, Convenient. Private 4 rm, 2 bdrm APT",27842033,Bernard,,Mattapan,42.27081,-71.0794,Entire home/apt,75,1,141,2019-09-19,5.49,2,48
